State,Account_Length,Area_Code,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Latitude,Longitude,Name,Churn
AK,127,408,0,0,0,182.3,124,30.99,169.9,110,14.44,184.0,116,8.28,9.3,3,2.51,1,63.588753,-154.493062,Alaska,0
LA,153,510,0,0,0,166.8,127,28.36,143.5,121,12.2,210.7,130,9.48,11.8,4,3.19,0,31.244823,-92.145024,Louisiana,0
NE,126,415,0,0,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,41.492537,-99.901813,Nebraska,1
OH,78,408,0,0,0,193.4,99,32.88,116.9,88,9.94,243.3,109,10.95,9.3,4,2.51,2,40.417287,-82.907123,Ohio,0
VT,122,415,0,0,0,136.7,115,23.24,243.1,137,20.66,188.9,110,8.5,8.6,4,2.32,0,44.55880300000001,-72.577841,Vermont,0
NE,80,415,0,0,0,127.8,67,21.73,181.6,112,15.44,197.3,63,8.88,15.9,2,4.29,2,41.492537,-99.901813,Nebraska,0
VT,85,415,0,0,0,176.4,122,29.99,224.9,123,19.12,219.6,50,9.88,11.5,1,3.11,1,44.55880300000001,-72.577841,Vermont,0
UT,81,415,0,0,0,129.9,121,22.08,230.1,105,19.56,140.5,123,6.32,13.3,3,3.59,0,39.32098,-111.093731,Utah,0
IL,87,408,1,1,36,171.2,138,29.1,185.8,102,15.79,227.6,97,10.24,10.8,3,2.92,1,40.633125,-89.398528,Illinois,0
WY,32,408,0,0,0,171.2,82,29.1,185.6,102,15.78,203.3,64,9.15,10.2,7,2.75,1,43.075968,-107.290284,Wyoming,0
LA,172,415,0,0,0,215.7,140,36.67,146.3,84,12.44,264.6,83,11.91,7.1,1,1.92,3,31.244823,-92.145024,Louisiana,0
VA,170,510,1,0,0,259.9,68,44.18,245.0,122,20.83,134.4,121,6.05,8.4,3,2.27,3,37.431573,-78.656894,Virginia,0
OH,123,408,0,1,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1,40.417287,-82.907123,Ohio,0
CT,74,408,0,0,0,157.1,95,26.71,213.1,36,18.11,280.4,77,12.62,7.6,3,2.05,2,41.60322100000001,-73.087749,Connecticut,0
AZ,122,510,0,1,22,204.5,92,34.77,139.6,121,11.87,205.0,103,9.23,8.6,5,2.32,2,34.048928000000004,-111.093731,Arizona,0
MN,96,415,0,1,27,261.3,96,44.42,220.9,101,18.78,179.4,97,8.07,11.3,2,3.05,1,46.729553,-94.6859,Minnesota,0
WA,83,408,0,0,0,134.8,96,22.92,167.2,78,14.21,161.5,123,7.27,7.7,5,2.08,2,47.751074,-120.740139,Washington,0
IN,101,415,0,1,33,219.7,137,37.35,186.8,94,15.88,184.5,113,8.3,9.5,2,2.57,2,40.551217,-85.602364,Indiana,0
CO,121,408,1,0,0,167.7,94,28.51,93.7,121,7.96,241.3,115,10.86,13.4,1,3.62,3,39.550051,-105.782067,Colorado,1
MN,124,510,1,0,0,157.8,71,26.83,203.2,114,17.27,168.7,82,7.59,10.0,2,2.7,3,46.729553,-94.6859,Minnesota,1
NM,104,415,0,0,0,164.2,109,27.91,155.4,90,13.21,168.9,117,7.6,10.7,8,2.89,1,34.97273,-105.032363,New Mexico,0
MS,69,510,0,1,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,32.354668,-89.398528,Mississippi,0
RI,107,510,1,0,0,194.4,83,33.05,247.8,84,21.06,245.4,93,11.04,11.2,7,3.02,2,41.580095,-71.477429,Rhode Island,0
PA,122,415,0,0,0,35.1,62,5.97,180.8,89,15.37,251.6,58,11.32,12.7,2,3.43,1,41.203322,-77.194525,Pennsylvania,0
KS,128,510,0,0,0,268.1,95,45.58,120.5,126,10.24,220.8,121,9.94,14.4,6,3.89,2,39.011902,-98.484246,Kansas,0
IL,86,510,0,1,16,144.8,105,24.62,206.2,111,17.53,255.4,117,11.49,11.6,2,3.13,4,40.633125,-89.398528,Illinois,0
NH,103,408,0,0,0,150.6,125,25.6,169.1,126,14.37,221.2,104,9.95,10.4,8,2.81,8,43.193852,-71.572395,New Hampshire,1
NV,177,415,0,1,27,230.2,106,39.13,196.1,78,16.67,215.4,108,9.69,10.4,2,2.81,1,38.80261,-116.419389,Nevada,0
AR,99,510,1,0,0,242.3,102,41.19,350.9,102,29.83,163.1,93,7.34,11.3,3,3.05,0,35.20105,-91.831833,Arkansas,1
VT,138,415,0,0,0,230.1,107,39.12,212.0,120,18.02,174.9,119,7.87,13.2,4,3.56,1,44.55880300000001,-72.577841,Vermont,0
CO,192,415,0,0,0,221.6,101,37.67,285.2,50,24.24,167.4,83,7.53,12.7,6,3.43,4,39.550051,-105.782067,Colorado,0
OK,88,408,0,0,0,65.4,97,11.12,168.2,76,14.3,236.0,113,10.62,13.8,1,3.73,2,35.007752,-97.092877,Oklahoma,0
IL,137,408,1,0,0,237.3,103,40.34,176.7,84,15.02,263.4,81,11.85,14.2,4,3.83,0,40.633125,-89.398528,Illinois,1
IA,1,408,0,1,26,208.0,115,35.36,185.0,113,15.73,177.7,144,8.0,8.1,9,2.19,1,41.878003,-93.097702,Iowa,0
NH,84,408,0,1,30,106.5,65,18.11,225.7,108,19.18,188.6,61,8.49,5.7,3,1.54,2,43.193852,-71.572395,New Hampshire,0
AK,1,408,0,0,0,175.2,74,29.78,151.7,79,12.89,230.5,109,10.37,5.3,3,1.43,1,63.588753,-154.493062,Alaska,0
OR,97,415,0,0,0,146.0,121,24.82,203.0,141,17.26,151.8,120,6.83,13.3,2,3.59,1,43.804133,-120.554201,Oregon,0
AL,87,408,0,0,0,237.2,124,40.32,222.6,87,18.92,173.3,81,7.8,11.0,3,2.97,1,32.318231,-86.902298,Alabama,0
MN,46,415,0,0,0,214.1,72,36.4,164.4,104,13.97,177.5,113,7.99,8.2,3,2.21,2,46.729553,-94.6859,Minnesota,0
NJ,60,408,0,0,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,40.058324,-74.405661,New Jersey,1
NY,126,415,1,0,0,239.7,87,40.75,281.7,92,23.94,183.5,113,8.26,11.4,1,3.08,1,43.299428000000006,-74.217933,New York,1
SC,78,510,0,0,0,168.3,110,28.61,221.2,73,18.8,241.0,136,10.85,12.5,1,3.38,1,33.836081,-81.163725,South Carolina,0
ID,24,408,0,1,29,236.3,105,40.17,190.8,114,16.22,129.0,105,5.81,7.2,2,1.94,3,44.068202,-114.742041,Idaho,0
ID,99,415,0,0,0,145.6,106,24.75,98.3,106,8.36,230.8,83,10.39,10.9,5,2.94,1,44.068202,-114.742041,Idaho,0
IN,86,415,0,0,0,166.2,112,28.25,255.3,81,21.7,228.1,97,10.26,5.4,7,1.46,1,40.551217,-85.602364,Indiana,0
OK,125,408,0,0,0,229.3,103,38.98,177.4,126,15.08,189.3,95,8.52,12.0,8,3.24,1,35.007752,-97.092877,Oklahoma,0
DE,2,415,1,0,0,132.1,42,22.46,138.9,88,11.81,192.6,119,8.67,9.1,1,2.46,2,38.910832,-75.52767,Delaware,1
TX,139,510,1,1,31,203.5,82,34.6,200.3,72,17.03,214.0,112,9.63,13.4,6,3.62,1,31.968599,-99.901813,Texas,1
WV,161,415,0,0,0,191.9,113,32.62,70.9,87,6.03,204.8,107,9.22,13.4,4,3.62,4,38.597626,-80.454903,West Virginia,1
NV,78,408,0,0,0,75.0,116,12.75,248.7,87,21.14,176.0,83,7.92,9.5,6,2.57,3,38.80261,-116.419389,Nevada,0
OH,124,510,0,0,0,193.0,97,32.81,89.8,99,7.63,172.8,104,7.78,15.3,3,4.13,1,40.417287,-82.907123,Ohio,0
CA,75,408,0,0,0,166.3,125,28.27,158.2,86,13.45,256.7,80,11.55,6.1,5,1.65,1,36.778261,-119.417932,California,0
NH,90,415,0,0,0,76.1,121,12.94,290.3,73,24.68,236.9,89,10.66,10.8,3,2.92,0,43.193852,-71.572395,New Hampshire,0
OH,143,415,0,0,0,223.3,99,37.96,167.1,128,14.2,203.0,84,9.14,4.5,4,1.22,0,40.417287,-82.907123,Ohio,1
CT,87,415,0,0,0,240.0,83,40.8,134.1,106,11.4,189.1,84,8.51,9.3,2,2.51,0,41.60322100000001,-73.087749,Connecticut,1
AR,135,510,0,1,27,273.4,141,46.48,154.0,99,13.09,245.8,112,11.06,12.3,6,3.32,1,35.20105,-91.831833,Arkansas,0
WI,78,408,0,0,0,87.0,102,14.79,193.6,64,16.46,205.8,120,9.26,11.0,5,2.97,0,43.78444,-88.787868,Wisconsin,0
KY,64,415,1,0,0,146.7,83,24.94,148.3,91,12.61,238.6,69,10.74,12.5,3,3.38,3,37.839333,-84.27001800000002,Kentucky,0
WY,161,415,1,0,0,189.6,78,32.23,267.4,117,22.73,184.5,137,8.3,1.3,6,0.35,1,43.075968,-107.290284,Wyoming,0
KS,148,510,0,0,0,239.3,84,40.68,195.7,85,16.63,232.6,104,10.47,10.9,3,2.94,1,39.011902,-98.484246,Kansas,0
OH,165,510,0,0,0,209.4,67,35.6,273.8,89,23.27,150.2,88,6.76,12.8,1,3.46,0,40.417287,-82.907123,Ohio,0
MA,58,415,0,1,30,178.1,111,30.28,236.7,109,20.12,264.0,118,11.88,8.4,2,2.27,0,42.407211,-71.382437,Massachusetts,0
AK,103,510,0,0,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2,63.588753,-154.493062,Alaska,0
AL,19,415,1,0,0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,0,32.318231,-86.902298,Alabama,0
VA,89,415,0,1,32,209.9,113,35.68,249.8,104,21.23,224.2,92,10.09,8.7,7,2.35,1,37.431573,-78.656894,Virginia,0
AL,112,510,0,0,0,189.4,83,32.2,219.0,89,18.62,168.0,116,7.56,7.1,8,1.92,3,32.318231,-86.902298,Alabama,0
NY,99,415,0,0,0,145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,7,3.08,1,43.299428000000006,-74.217933,New York,0
PA,65,415,0,1,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,41.203322,-77.194525,Pennsylvania,0
RI,121,510,0,1,20,211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54,0,41.580095,-71.477429,Rhode Island,0
WI,41,408,0,0,0,202.9,97,34.49,153.8,104,13.07,113.5,92,5.11,9.0,3,2.43,3,43.78444,-88.787868,Wisconsin,0
AK,117,415,0,0,0,181.5,95,30.86,205.1,88,17.43,204.0,82,9.18,14.7,9,3.97,2,63.588753,-154.493062,Alaska,0
LA,69,415,0,1,37,155.0,98,26.35,142.4,105,12.1,143.7,117,6.47,5.9,4,1.59,1,31.244823,-92.145024,Louisiana,0
NC,122,415,0,0,0,215.6,86,36.65,167.8,59,14.26,207.0,67,9.32,6.4,8,1.73,3,35.759573,-79.0193,North Carolina,0
RI,56,415,0,0,0,226.0,112,38.42,248.5,118,21.12,140.5,142,6.32,6.9,11,1.86,1,41.580095,-71.477429,Rhode Island,0
SC,36,408,0,1,43,29.9,123,5.08,129.1,117,10.97,325.9,105,14.67,8.6,6,2.32,2,33.836081,-81.163725,South Carolina,0
FL,75,510,0,1,26,118.5,86,20.15,213.9,118,18.18,132.6,99,5.97,13.4,3,3.62,2,27.664827,-81.515754,Florida,0
IN,100,415,0,1,33,218.7,104,37.18,155.0,144,13.18,99.0,117,4.46,12.1,4,3.27,1,40.551217,-85.602364,Indiana,0
VT,67,408,0,0,0,260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10.0,2,2.7,6,44.55880300000001,-72.577841,Vermont,0
TX,86,510,0,0,0,92.8,92,15.78,159.6,87,13.57,148.7,115,6.69,8.8,5,2.38,1,31.968599,-99.901813,Texas,0
MO,36,415,0,0,0,202.4,115,34.41,230.7,115,19.61,202.0,127,9.09,10.2,2,2.75,3,37.964253,-91.831833,Missouri,0
MD,71,415,0,1,31,115.4,90,19.62,217.4,78,18.48,239.9,102,10.8,13.1,4,3.54,1,39.045755,-76.641271,Maryland,0
VT,109,408,0,0,0,222.2,113,37.77,218.5,122,18.57,266.0,88,11.97,10.9,5,2.94,1,44.55880300000001,-72.577841,Vermont,0
TN,68,415,0,0,0,222.8,99,37.88,175.8,85,14.94,202.0,111,9.09,11.0,3,2.97,3,35.517491,-86.58044699999998,Tennessee,0
HI,87,408,0,1,28,151.4,95,25.74,152.4,97,12.95,250.1,109,11.25,0.0,0,0.0,1,19.898682,-155.66585700000005,Hawaii,0
CO,89,415,0,0,0,179.7,128,30.55,299.8,92,25.48,185.3,120,8.34,7.6,3,2.05,1,39.550051,-105.782067,Colorado,0
MO,179,510,0,0,0,287.3,123,48.84,288.0,114,24.48,266.0,112,11.97,10.5,4,2.84,0,37.964253,-91.831833,Missouri,1
ID,92,415,1,0,0,173.1,140,29.43,240.3,105,20.43,233.2,117,10.49,9.0,5,2.43,1,44.068202,-114.742041,Idaho,0
RI,158,510,0,0,0,220.9,129,37.55,242.2,108,20.59,233.3,75,10.5,6.4,5,1.73,0,41.580095,-71.477429,Rhode Island,0
TX,75,415,0,0,0,305.1,106,51.87,188.0,115,15.98,235.4,116,10.59,8.5,5,2.3,0,31.968599,-99.901813,Texas,1
NE,159,415,0,0,0,189.1,105,32.15,246.1,147,20.92,242.0,106,10.89,10.4,5,2.81,1,41.492537,-99.901813,Nebraska,1
OR,25,408,0,0,0,178.8,90,30.4,141.2,72,12.0,203.0,99,9.14,8.4,5,2.27,2,43.804133,-120.554201,Oregon,0
NC,80,415,1,0,0,189.1,122,32.15,223.2,92,18.97,269.0,116,12.11,13.9,3,3.75,2,35.759573,-79.0193,North Carolina,1
DC,112,415,0,1,16,221.6,110,37.67,130.2,123,11.07,200.0,108,9.0,11.3,3,3.05,1,38.905985,-77.03341800000003,District of Columbia,0
NV,74,415,0,0,0,282.5,114,48.03,219.9,48,18.69,170.0,115,7.65,9.4,4,2.54,1,38.80261,-116.419389,Nevada,1
NY,111,415,0,0,0,181.8,117,30.91,158.1,91,13.44,266.2,123,11.98,9.7,9,2.62,0,43.299428000000006,-74.217933,New York,0
KS,127,415,0,1,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,4,2.43,1,39.011902,-98.484246,Kansas,0
MN,98,415,0,0,0,72.8,107,12.38,186.4,103,15.84,175.3,110,7.89,10.5,4,2.84,3,46.729553,-94.6859,Minnesota,0
NM,107,415,0,0,0,222.3,101,37.79,286.0,111,24.31,249.4,117,11.22,12.1,4,3.27,1,34.97273,-105.032363,New Mexico,1
TN,37,415,0,0,0,221.0,126,37.57,204.5,110,17.38,118.0,98,5.31,6.8,3,1.84,4,35.517491,-86.58044699999998,Tennessee,0
SD,139,510,0,0,0,196.0,135,33.32,186.0,146,15.81,153.0,92,6.89,9.8,1,2.65,3,43.969515,-99.901813,South Dakota,0
NM,141,415,0,0,0,160.1,87,27.22,256.7,120,21.82,270.0,107,12.15,7.0,1,1.89,2,34.97273,-105.032363,New Mexico,0
WV,86,415,0,1,38,123.0,158,20.91,133.9,119,11.38,138.2,103,6.22,13.3,4,3.59,1,38.597626,-80.454903,West Virginia,0
DE,110,510,0,0,0,148.5,115,25.25,276.4,84,23.49,193.6,112,8.71,12.4,3,3.35,1,38.910832,-75.52767,Delaware,0
MN,158,408,0,0,0,209.9,112,35.68,221.3,82,18.81,210.0,93,9.45,8.2,3,2.21,1,46.729553,-94.6859,Minnesota,0
OK,134,415,0,0,0,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,10.0,9,2.7,2,35.007752,-97.092877,Oklahoma,0
MN,59,408,0,1,32,211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,8.8,5,2.38,1,46.729553,-94.6859,Minnesota,0
WY,114,415,0,1,32,125.2,79,21.28,177.8,105,15.11,232.4,89,10.46,12.9,3,3.48,1,43.075968,-107.290284,Wyoming,0
WV,13,415,0,0,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,38.597626,-80.454903,West Virginia,0
CT,137,415,0,0,0,115.0,130,19.55,137.8,83,11.71,224.0,61,10.08,7.3,4,1.97,3,41.60322100000001,-73.087749,Connecticut,0
NJ,35,408,0,0,0,158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86,2,40.058324,-74.405661,New Jersey,0
RI,103,510,1,0,0,255.9,128,43.5,140.9,92,11.98,308.9,130,13.9,12.1,2,3.27,1,41.580095,-71.477429,Rhode Island,1
OR,161,408,0,0,0,196.6,73,33.42,170.2,79,14.47,194.3,79,8.74,12.5,3,3.38,1,43.804133,-120.554201,Oregon,0
WI,91,408,0,1,44,216.6,101,36.82,173.1,98,14.71,242.1,95,10.89,9.1,3,2.46,1,43.78444,-88.787868,Wisconsin,0
SD,128,510,1,1,32,223.5,81,38.0,188.8,74,16.05,154.9,101,6.97,9.4,2,2.54,2,43.969515,-99.901813,South Dakota,1
IL,48,408,0,0,0,198.2,73,33.69,202.8,115,17.24,146.4,73,6.59,5.1,5,1.38,1,40.633125,-89.398528,Illinois,0
OR,138,415,1,1,28,211.2,117,35.9,312.5,98,26.56,178.0,118,8.01,10.7,2,2.89,3,43.804133,-120.554201,Oregon,1
OK,123,415,0,1,27,198.7,127,33.78,249.0,105,21.17,173.2,124,7.79,12.5,5,3.38,1,35.007752,-97.092877,Oklahoma,0
OH,123,408,0,0,0,105.0,150,17.85,251.6,90,21.39,258.0,93,11.61,14.9,5,4.02,0,40.417287,-82.907123,Ohio,0
NY,91,510,0,0,0,109.8,100,18.67,189.6,104,16.12,206.7,85,9.3,11.1,3,3.0,1,43.299428000000006,-74.217933,New York,0
WI,93,415,0,0,0,152.1,141,25.86,215.5,107,18.32,262.4,111,11.81,12.0,7,3.24,1,43.78444,-88.787868,Wisconsin,0
DC,180,415,0,1,33,231.8,78,39.41,232.9,79,19.8,206.9,121,9.31,7.6,4,2.05,1,38.905985,-77.03341800000003,District of Columbia,0
KS,47,510,1,0,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,39.011902,-98.484246,Kansas,1
DE,115,408,0,0,0,127.7,67,21.71,182.9,90,15.55,172.9,92,7.78,10.6,7,2.86,1,38.910832,-75.52767,Delaware,0
MT,48,415,0,1,36,230.9,92,39.25,167.6,121,14.25,270.0,87,12.15,7.6,4,2.05,3,46.879682,-110.362566,Montana,0
NJ,136,408,0,1,27,187.7,84,31.91,221.0,147,18.79,145.7,110,6.56,10.0,4,2.7,3,40.058324,-74.405661,New Jersey,0
CT,124,415,0,0,0,151.0,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,2,41.60322100000001,-73.087749,Connecticut,0
GA,131,408,0,0,0,197.0,79,33.49,201.0,114,17.09,151.2,111,6.8,11.6,5,3.13,1,32.157435,-82.907123,Georgia,0
AK,50,408,0,0,0,183.6,107,31.21,58.6,118,4.98,202.6,99,9.12,8.7,3,2.35,1,63.588753,-154.493062,Alaska,0
WY,131,510,0,0,0,110.9,74,18.85,115.6,90,9.83,190.5,114,8.57,15.8,9,4.27,1,43.075968,-107.290284,Wyoming,0
RI,112,415,0,0,0,168.6,102,28.66,298.0,117,25.33,194.7,110,8.76,9.8,5,2.65,1,41.580095,-71.477429,Rhode Island,0
TN,99,408,0,0,0,54.8,92,9.32,173.0,103,14.71,195.1,125,8.78,7.5,3,2.03,1,35.517491,-86.58044699999998,Tennessee,0
ID,106,510,0,0,0,274.4,120,46.65,198.6,82,16.88,160.8,62,7.24,6.0,3,1.62,1,44.068202,-114.742041,Idaho,0
IN,48,510,0,0,0,300.4,94,51.07,133.2,103,11.32,197.4,94,8.88,7.2,5,1.94,2,40.551217,-85.602364,Indiana,0
DE,81,510,1,0,0,250.6,85,42.6,187.9,50,15.97,120.3,131,5.41,7.8,5,2.11,1,38.910832,-75.52767,Delaware,0
MN,80,415,0,0,0,105.8,110,17.99,43.9,88,3.73,189.6,87,8.53,13.1,5,3.54,0,46.729553,-94.6859,Minnesota,0
CO,92,415,0,0,0,184.7,60,31.4,262.0,73,22.27,239.5,120,10.78,12.3,6,3.32,2,39.550051,-105.782067,Colorado,1
WI,62,415,0,0,0,281.0,66,47.77,160.6,108,13.65,77.9,74,3.51,0.0,0,0.0,1,43.78444,-88.787868,Wisconsin,0
GA,73,408,0,0,0,157.6,92,26.79,198.3,87,16.86,364.9,106,16.42,9.1,4,2.46,1,32.157435,-82.907123,Georgia,0
WV,94,510,1,1,23,197.1,125,33.51,214.5,136,18.23,282.2,103,12.7,9.5,5,2.57,4,38.597626,-80.454903,West Virginia,0
NJ,147,415,0,1,36,254.2,78,43.21,228.1,105,19.39,98.0,125,4.41,13.8,7,3.73,5,40.058324,-74.405661,New Jersey,0
NY,139,510,0,0,0,236.6,109,40.22,169.9,107,14.44,212.3,118,9.55,11.1,2,3.0,1,43.299428000000006,-74.217933,New York,1
RI,17,415,0,0,0,161.5,123,27.46,214.2,81,18.21,315.0,106,14.18,8.6,5,2.32,1,41.580095,-71.477429,Rhode Island,0
DE,53,415,0,1,32,131.2,63,22.3,227.4,125,19.33,178.9,105,8.05,12.8,2,3.46,2,38.910832,-75.52767,Delaware,0
LA,43,415,0,0,0,241.9,101,41.12,129.4,121,11.0,264.8,104,11.92,5.9,3,1.59,1,31.244823,-92.145024,Louisiana,0
MN,99,408,0,0,0,128.8,86,21.9,203.9,105,17.33,282.6,131,12.72,14.1,4,3.81,2,46.729553,-94.6859,Minnesota,0
HI,101,415,0,0,0,253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62,4,19.898682,-155.66585700000005,Hawaii,0
MT,119,510,0,0,0,134.9,70,22.93,211.5,74,17.98,188.5,105,8.48,11.3,6,3.05,1,46.879682,-110.362566,Montana,0
NH,110,408,0,0,0,162.0,81,27.54,247.5,89,21.04,155.5,99,7.0,8.9,8,2.4,0,43.193852,-71.572395,New Hampshire,0
ID,104,510,0,0,0,97.2,88,16.52,155.6,85,13.23,261.6,105,11.77,12.4,5,3.35,0,44.068202,-114.742041,Idaho,0
VT,119,510,0,0,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10.0,1,2.7,2,44.55880300000001,-72.577841,Vermont,0
MS,193,415,0,0,0,170.9,124,29.05,132.3,95,11.25,112.9,89,5.08,11.6,3,3.13,1,32.354668,-89.398528,Mississippi,0
NC,38,408,0,0,0,131.2,98,22.3,162.9,97,13.85,159.0,106,7.15,8.2,6,2.21,2,35.759573,-79.0193,North Carolina,0
KS,67,510,0,0,0,129.0,78,21.93,188.0,116,15.98,235.0,102,10.58,11.2,3,3.02,2,39.011902,-98.484246,Kansas,0
MN,92,510,0,0,0,212.4,105,36.11,224.6,118,19.09,221.3,105,9.96,9.0,4,2.43,1,46.729553,-94.6859,Minnesota,0
NC,72,415,0,0,0,196.5,88,33.41,158.6,129,13.48,269.3,118,12.12,6.8,3,1.84,0,35.759573,-79.0193,North Carolina,0
WA,106,408,0,0,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,47.751074,-120.740139,Washington,0
NJ,74,415,0,0,0,230.9,93,39.25,223.0,78,18.96,157.8,101,7.1,9.7,2,2.62,3,40.058324,-74.405661,New Jersey,0
MD,120,415,0,1,39,200.3,68,34.05,220.4,97,18.73,253.8,116,11.42,10.5,4,2.84,0,39.045755,-76.641271,Maryland,0
ME,36,510,0,1,25,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1,45.253783,-69.44546899999999,Maine,0
FL,92,415,0,0,0,201.9,74,34.32,226.8,119,19.28,217.5,80,9.79,13.7,6,3.7,3,27.664827,-81.515754,Florida,0
MN,145,408,0,0,0,241.7,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,0,46.729553,-94.6859,Minnesota,0
IA,128,408,0,0,0,158.8,75,27.0,264.8,91,22.51,270.0,77,12.15,7.6,7,2.05,1,41.878003,-93.097702,Iowa,0
CO,37,408,0,0,0,199.5,107,33.92,207.5,110,17.64,83.9,123,3.78,8.1,4,2.19,2,39.550051,-105.782067,Colorado,0
FL,90,415,0,1,24,71.2,82,12.1,181.6,103,15.44,186.9,111,8.41,12.9,1,3.48,1,27.664827,-81.515754,Florida,0
TN,120,415,0,0,0,185.7,133,31.57,235.1,149,19.98,256.4,78,11.54,16.9,6,4.56,0,35.517491,-86.58044699999998,Tennessee,0
AR,122,415,1,0,0,146.3,117,24.87,218.7,93,18.59,236.0,97,10.62,11.5,5,3.11,1,35.20105,-91.831833,Arkansas,0
CA,84,415,0,0,0,280.0,113,47.6,202.2,90,17.19,156.8,103,7.06,10.4,4,2.81,0,36.778261,-119.417932,California,1
WY,134,510,0,0,0,296.0,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,43.075968,-107.290284,Wyoming,1
NM,182,415,0,0,0,69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,6.5,4,1.76,0,34.97273,-105.032363,New Mexico,0
SC,1,415,0,1,26,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10.0,2,2.7,1,33.836081,-81.163725,South Carolina,0
WA,167,415,0,0,0,169.2,124,28.76,173.3,108,14.73,216.5,64,9.74,12.4,4,3.35,4,47.751074,-120.740139,Washington,1
WA,166,408,0,0,0,274.3,110,46.63,52.9,109,4.5,246.1,119,11.07,10.9,5,2.94,0,47.751074,-120.740139,Washington,0
UT,105,415,0,1,40,236.5,111,40.21,117.0,110,9.95,221.1,115,9.95,8.1,3,2.19,2,39.32098,-111.093731,Utah,0
VA,72,510,1,1,29,139.8,114,23.77,138.2,91,11.75,221.0,88,9.95,5.5,6,1.49,0,37.431573,-78.656894,Virginia,0
NJ,45,510,0,0,0,155.7,110,26.47,260.3,103,22.13,192.2,98,8.65,11.0,1,2.97,1,40.058324,-74.405661,New Jersey,0
OR,53,408,0,0,0,261.2,119,44.4,250.8,105,21.32,176.0,112,7.92,9.8,2,2.65,0,43.804133,-120.554201,Oregon,1
DC,41,408,0,1,37,239.8,110,40.77,221.9,115,18.86,189.1,100,8.51,7.3,1,1.97,2,38.905985,-77.03341800000003,District of Columbia,0
WI,92,415,0,0,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1,43.78444,-88.787868,Wisconsin,0
WI,89,415,0,0,0,326.3,112,55.47,165.1,110,14.03,162.9,97,7.33,7.5,1,2.03,1,43.78444,-88.787868,Wisconsin,1
VA,145,408,0,0,0,199.2,124,33.86,126.0,86,10.71,289.2,135,13.01,7.6,3,2.05,1,37.431573,-78.656894,Virginia,0
AR,54,415,0,0,0,247.5,85,42.08,225.4,93,19.16,244.3,132,10.99,10.2,2,2.75,2,35.20105,-91.831833,Arkansas,1
OH,68,415,1,1,24,125.7,92,21.37,275.9,98,23.45,214.5,108,9.65,14.2,6,3.83,3,40.417287,-82.907123,Ohio,1
MT,80,510,1,1,30,184.2,132,31.31,167.5,109,14.24,212.8,114,9.58,10.0,10,2.7,0,46.879682,-110.362566,Montana,0
NV,136,415,0,1,21,179.4,88,30.5,181.1,97,15.39,320.7,120,14.43,9.5,4,2.57,2,38.80261,-116.419389,Nevada,0
RI,33,415,0,0,0,184.4,111,31.35,203.8,110,17.32,237.4,100,10.68,9.3,5,2.51,3,41.580095,-71.477429,Rhode Island,0
KS,46,510,0,0,0,250.3,100,42.55,260.6,90,22.15,195.0,104,8.78,13.3,2,3.59,2,39.011902,-98.484246,Kansas,1
GA,185,510,0,1,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,32.157435,-82.907123,Georgia,0
